time,BatC1,BatC2
1565927120.933,13.66,2.4
1565927126.933,889.36,876.17
1565927143.733,455.87,458.2
1565927148.533,13.68,2.38
1565927154.533,889.44,876.04
1565927170.1330001,455.86,458.18
1565927174.933,13.65,2.32
1565927180.933,889.41,875.93
1565927196.533,455.91,458.19
1565927201.333,13.65,2.44
1565927207.333,889.43,876.2
1565927224.1330001,455.91,458.23
1565927228.933,13.6,2.28
1565927234.933,889.37,875.94
1565927250.533,455.92,458.21
1565927255.333,13.69,2.37
1565927261.333,889.5,876.01
1565927276.933,455.91,458.2
1565927281.733,13.65,2.65
1565927287.733,889.45,876.45
1565927304.533,455.94,458.24
1565927308.1330001,13.59,2.33
1565927314.1330001,889.54,876.15
1565927330.933,455.9,458.19
1565927335.733,13.73,2.52
1565927341.733,889.5,876.28
1565927357.333,455.92,458.2
1565927362.1330001,13.75,2.54
1565927368.1330001,889.54,876.33
1565927384.933,455.89,458.2
1565927388.533,13.7,2.38
1565927394.533,889.53,876.21
1565927411.333,455.94,458.2
1565927416.1330001,13.72,2.59
1565927422.1330001,889.6,876.45
1565927437.733,455.94,458.23
1565927442.533,13.62,2.33
1565927448.533,889.41,876.15
1565927465.333,455.9,458.19
1565927468.933,13.71,2.53
1565927474.933,889.54,876.43
1565927491.733,455.91,458.18
1565927496.533,13.72,2.32
1565927502.533,889.45,876.1
1565927518.1330001,455.87,458.18
1565927522.933,13.67,2.48
1565927528.933,889.43,876.42
1565927544.533,455.94,458.29
1565927549.333,13.64,2.38
1565927555.333,889.43,876.25
1565927572.1330001,456.01,458.19
1565927576.933,13.8,2.55
1565927582.933,889.6,876.36
1565927598.533,455.97,458.19
1565927603.333,13.67,2.71
1565927609.333,889.49,876.5
1565927624.933,455.86,458.16
1565927629.733,13.66,2.59
1565927635.733,889.43,876.25
1565927652.533,455.94,458.17
1565927657.333,13.77,2.66
1565927663.333,889.65,876.45
1565927678.933,455.91,458.2
1565927683.733,13.66,2.39
1565927689.733,889.49,876.22
1565927705.333,455.88,458.23
1565927710.1330001,13.67,2.49
1565927716.1330001,889.52,876.38
1565927732.933,455.94,458.21
1565927736.533,13.7,2.36
1565927742.533,889.54,876.16
1565927759.333,455.88,458.19
1565927764.1330001,13.64,2.55
1565927770.1330001,889.48,876.41
1565927785.733,455.88,458.18
1565927790.533,13.67,2.19
1565927796.533,889.57,876.0
1565927813.333,455.94,458.22
1565927816.933,13.64,2.41
1565927822.933,889.49,876.27
1565927839.733,455.88,458.18
1565927844.533,13.71,2.49
1565927850.533,889.63,876.33
1565927866.1330001,455.94,458.22
1565927870.933,13.73,2.47
1565927876.933,889.67,876.34
1565927892.533,455.93,458.24
1565927897.333,13.66,2.55
1565927903.333,889.47,876.43
1565927920.1330001,455.91,458.19
1565927924.933,13.71,2.61
1565927930.933,889.54,876.32
1565927946.533,455.87,458.2
1565927951.333,13.65,2.39
1565927957.333,889.37,876.28
1565927972.933,455.9,458.17
1565927977.733,13.6,2.4
1565927983.733,889.57,876.34
1565928000.533,455.88,458.16
1565928005.333,13.62,2.4
1565928011.333,889.38,876.24
1565928026.933,455.94,458.25
1565928031.733,13.64,2.5
1565928037.733,889.33,876.35
1565928053.333,455.91,458.2
1565928058.1330001,13.56,2.36
1565928064.1330001,889.33,876.28
1565928080.933,455.9,458.24
1565928084.533,13.55,2.28
1565928090.533,889.23,876.07
1565928107.333,455.89,458.21
1565928112.1330001,13.67,2.39
1565928118.1330001,889.38,876.15
1565928133.733,455.94,458.23
1565928138.533,13.66,2.45
1565928144.533,889.43,876.3
1565928161.333,455.92,458.19
1565928164.933,13.61,2.64
1565928170.933,889.27,876.47
1565928187.733,455.9,458.2
1565928192.533,13.6,2.42
1565928198.533,889.33,876.42
1565928214.1330001,455.89,458.16
1565928218.933,13.6,2.29
1565928224.933,889.26,876.13
1565928241.733,455.87,458.14
1565928245.333,13.54,2.79
1565928251.333,889.22,876.63
1565928268.1330001,455.9,458.22
1565928272.933,13.54,2.44
1565928278.933,889.13,876.2
1565928294.533,455.95,458.17
1565928299.333,13.57,2.42
1565928305.333,889.28,876.33
1565928320.933,455.91,458.2
1565928325.733,13.58,2.36
1565928331.733,889.27,876.34
1565928348.533,455.88,458.22
1565928353.333,13.63,2.51
1565928359.333,889.37,876.37
1565928374.933,455.94,458.23
1565928379.733,13.67,2.57
1565928385.733,889.23,876.36
1565928401.333,455.92,458.25
1565928406.1330001,13.59,2.48
1565928412.1330001,889.49,876.49
1565928428.933,455.96,458.24
1565928433.733,13.64,2.25
1565928439.733,889.51,876.23
1565928455.333,455.89,458.2
1565928460.1330001,13.68,2.52
1565928466.1330001,889.47,876.37
1565928481.733,455.87,458.19
1565928486.533,13.57,2.28
1565928492.533,889.29,876.16
1565928509.333,455.98,458.25
1565928512.933,13.61,2.58
1565928518.933,889.4,876.46
1565928535.733,455.99,458.18
1565928540.533,13.66,2.46
1565928546.533,889.27,876.33
1565928562.1330001,455.92,458.22
1565928566.933,13.61,2.69
1565928572.933,889.27,876.49
1565928589.733,455.93,458.23
1565928593.333,13.52,2.41
1565928599.333,889.4,876.12
1565928616.1330001,455.92,458.2
1565928620.933,13.65,2.39
1565928626.933,889.53,876.25
1565928642.533,455.93,458.18
1565928647.333,13.66,2.28
1565928653.333,889.48,876.06
1565928668.933,455.94,458.25
1565928673.733,13.7,2.26
1565928679.733,889.59,875.99
1565928696.533,455.96,458.22
1565928701.333,13.75,2.36
1565928707.333,889.64,876.03
1565928722.933,455.89,458.18
1565928727.733,13.66,2.28
1565928733.733,889.51,876.05
1565928749.333,455.91,458.23
1565928754.1330001,13.65,2.29
1565928760.1330001,889.48,876.11
1565928776.933,455.87,458.21
1565928781.733,13.64,2.51
1565928787.733,889.51,876.33
1565928803.333,455.91,458.21
1565928808.1330001,13.68,2.28
1565928814.1330001,889.58,876.09
1565928829.733,455.9,458.2
1565928834.533,13.75,2.59
1565928840.533,889.58,876.41
1565928857.333,455.89,458.23
1565928860.933,13.59,2.47
1565928866.933,889.36,876.28
1565928883.733,455.91,458.19
1565928888.533,13.67,2.63
1565928894.533,889.38,876.46
1565928910.1330001,455.89,458.2
1565928914.933,13.62,2.44
1565928920.933,889.55,876.29
1565928937.733,455.93,458.2
1565928941.333,13.66,2.28
1565928947.333,889.52,876.12
1565928964.1330001,455.89,458.16
1565928968.933,13.66,2.38
1565928974.933,889.38,876.12
1565928990.533,455.93,458.19
1565928995.333,13.65,2.47
1565929001.333,889.38,876.27
1565929018.1330001,455.94,458.21
1565929021.733,13.63,2.47
1565929027.733,889.36,876.16
1565929044.533,455.83,458.17
1565929049.333,13.65,2.44
1565929055.333,889.35,876.25
1565929070.933,455.93,458.21
1565929075.733,13.52,2.44
1565929081.733,889.35,876.34
1565929097.333,455.94,458.25
1565929102.1330001,13.67,2.51
1565929108.1330001,889.42,876.39
1565929124.933,455.96,458.22
1565929129.733,13.67,2.51
1565929135.733,889.58,876.39
1565929151.333,455.89,458.21
1565929156.1330001,13.64,2.57
1565929162.1330001,889.5,876.44
1565929177.733,455.92,458.21
1565929182.533,13.67,2.38
1565929188.533,889.54,876.28
1565929205.333,455.89,458.19
1565929208.933,13.73,2.62
1565929214.933,889.65,876.5
1565929231.733,455.88,458.18
1565929236.533,13.6,2.49
1565929242.533,889.38,876.23
1565929258.1330001,455.91,458.19
1565929262.933,13.64,2.63
1565929268.933,889.26,876.36
1565929285.733,455.91,458.18
1565929289.333,13.67,2.4
1565929295.333,889.49,876.25
1565929312.1330001,455.93,458.2
1565929316.933,13.72,2.41
1565929322.933,889.56,876.15
1565929338.533,455.91,458.25
1565929343.333,13.71,2.31
1565929349.333,889.51,875.96
1565929366.1330001,455.96,458.26
1565929369.733,13.63,2.31
1565929375.733,889.42,876.06
1565929392.533,455.86,458.16
1565929397.333,13.66,2.4
1565929403.333,889.47,876.09
1565929418.933,455.91,458.18
1565929423.733,13.57,2.42
1565929429.733,889.41,876.16
1565929445.333,455.92,458.18
1565929450.1330001,13.69,2.52
1565929456.1330001,889.54,876.25
1565929472.933,455.9,458.21
1565929477.733,13.76,2.35
1565929483.733,889.62,876.15
1565929499.333,455.9,458.19
1565929504.1330001,13.7,2.44
1565929510.1330001,889.47,876.12
1565929525.733,455.91,458.19
1565929530.533,13.75,2.51
1565929536.533,889.63,876.27
1565929553.333,455.92,458.23
1565929558.1330001,13.56,2.36
1565929564.1330001,889.54,876.03
1565929579.733,455.88,458.19
1565929584.533,13.8,2.55
1565929590.533,889.93,876.31
1565929606.1330001,455.98,458.26
1565929610.933,13.86,2.38
1565929616.933,889.99,876.06
1565929633.733,455.88,458.18
1565929637.333,13.84,2.32
1565929643.333,890.01,875.98
1565929660.1330001,455.91,458.22
1565929664.933,13.8,2.37
1565929670.933,890.0,876.24
1565929686.533,455.91,458.22
1565929691.333,13.8,2.36
1565929697.333,890.06,876.24
1565929714.1330001,455.89,458.23
1565929717.733,13.9,2.25
1565929723.733,890.05,876.0
1565929740.533,455.85,458.17
1565929745.333,13.84,2.3
1565929751.333,889.91,875.96
1565929766.933,455.92,458.2
1565929771.733,13.85,2.41
1565929777.733,889.93,876.14
1565929793.333,455.94,458.24
1565929798.1330001,13.86,2.4
1565929804.1330001,889.96,876.03
1565929820.933,455.92,458.24
1565929825.733,13.8,2.41
1565929831.733,889.92,876.23
1565929847.333,455.89,458.18
1565929852.1330001,13.94,2.49
1565929858.1330001,890.03,876.2
1565929873.733,455.95,458.24
1565929878.533,13.83,2.5
1565929884.533,889.76,876.32
1565929901.333,455.88,458.18
1565929906.1330001,13.74,2.4
1565929912.1330001,889.75,876.11
1565929927.733,455.92,458.22
1565929932.533,13.69,2.53
1565929938.533,889.65,876.23
1565929954.1330001,455.92,458.21
1565929958.933,13.71,2.38
1565929964.933,889.68,876.12
1565929981.733,455.9,458.22
1565929985.333,13.75,2.5
1565929991.333,889.63,876.35
1565930008.1330001,455.96,458.26
1565930012.933,13.77,2.44
1565930018.933,889.74,876.3
1565930034.533,455.87,458.16
1565930039.333,13.82,2.5
1565930045.333,889.79,876.24
1565930062.1330001,455.93,458.23
1565930065.733,13.77,2.34
1565930071.733,889.84,876.31
1565930088.533,455.91,458.24
1565930093.333,13.72,2.56
1565930099.333,889.73,876.45
1565930114.933,455.92,458.21
1565930119.733,13.72,2.47
1565930125.733,889.67,876.46
1565930142.533,455.94,458.24
1565930146.1330001,13.77,2.45
1565930152.1330001,889.79,876.27
1565930168.933,455.85,458.17
1565930173.733,13.84,2.66
1565930179.733,889.82,876.51
1565930195.333,455.91,458.21
1565930200.1330001,13.76,2.63
1565930206.1330001,889.63,876.53
1565930221.733,455.97,458.23
1565930226.533,13.66,2.84
1565930232.533,889.54,876.89
1565930249.333,455.95,458.22
1565930254.1330001,13.64,2.57
1565930260.1330001,889.47,876.61
1565930275.733,455.87,458.16
1565930280.533,13.66,2.64
1565930286.533,889.43,876.6
1565930302.1330001,455.91,458.2
1565930306.933,13.65,2.64
1565930312.933,889.48,876.58
1565930329.733,455.91,458.19
1565930334.533,13.66,2.38
1565930340.533,889.51,876.34
1565930356.1330001,455.92,458.24
1565930360.933,13.63,2.6
1565930366.933,889.51,876.49
1565930382.533,455.92,458.25
1565930387.333,13.63,2.48
1565930393.333,889.41,876.3
1565930410.1330001,455.91,458.24
1565930413.733,13.75,2.59
1565930419.733,889.45,876.45
1565930436.533,455.98,458.21
1565930441.333,13.68,2.6
1565930447.333,889.41,876.42
1565930462.933,455.86,458.19
1565930467.733,13.68,2.52
1565930473.733,889.56,876.26
1565930490.533,455.9,458.22
1565930494.1330001,13.65,2.57
1565930500.1330001,889.53,876.49
1565930516.933,455.91,458.17
1565930521.733,13.68,2.6
1565930527.733,889.32,876.45
1565930543.333,455.89,458.2
1565930548.1330001,13.59,2.65
1565930554.1330001,889.37,876.7
1565930569.733,455.9,458.2
1565930574.533,13.64,2.46
1565930580.533,889.32,876.24
1565930597.333,455.92,458.23
1565930602.1330001,13.61,2.64
1565930608.1330001,889.35,876.58
1565930623.733,455.89,458.19
1565930628.533,13.6,2.62
1565930634.533,889.27,876.52
1565930650.1330001,455.9,458.25
1565930654.933,13.67,2.49
1565930660.933,889.3,876.23
1565930677.733,455.89,458.2
1565930682.533,13.59,2.31
1565930688.533,889.28,876.06
1565930704.1330001,455.95,458.2
1565930708.933,13.68,2.47
1565930714.933,889.54,876.28
1565930730.533,455.86,458.2
1565930735.333,13.63,2.4
1565930741.333,889.29,876.22
1565930758.1330001,455.92,458.19
1565930761.733,13.66,2.52
1565930767.733,889.38,876.24
1565930784.533,455.84,458.19
1565930789.333,13.63,2.36
1565930795.333,889.29,876.08
1565930810.933,455.94,458.21
1565930815.733,13.52,2.58
1565930821.733,889.05,876.35
1565930838.533,455.84,458.18
1565930842.1330001,13.55,2.31
1565930848.1330001,889.38,876.1
1565930864.933,455.9,458.19
1565930869.733,13.7,2.3
1565930875.733,889.56,875.99
1565930891.333,455.96,458.26
1565930896.1330001,13.63,2.26
1565930902.1330001,889.4,875.93
1565930918.933,455.88,458.17
1565930922.533,13.63,2.35
1565930928.533,889.3,875.98
1565930945.333,455.86,458.23
1565930950.1330001,13.65,2.3
1565930956.1330001,889.48,876.06
1565930971.733,455.9,458.2
1565930976.533,13.74,2.53
1565930982.533,889.65,876.3
1565930998.1330001,455.92,458.18
1565931002.933,13.66,2.24
1565931008.933,889.5,876.07
1565931025.733,455.94,458.2
1565931030.533,13.65,2.33
1565931036.533,889.5,876.05
1565931052.1330001,455.9,458.16
1565931056.933,13.69,2.4
1565931062.933,889.55,876.19
1565931078.533,455.93,458.24
1565931083.333,13.63,2.53
1565931089.333,889.37,876.44
1565931106.1330001,455.9,458.2
1565931110.933,13.69,2.64
1565931116.933,889.51,876.4
1565931132.533,455.92,458.26
1565931137.333,13.7,2.66
1565931143.333,889.57,876.39
1565931158.933,455.86,458.18
1565931163.733,13.68,2.48
1565931169.733,889.39,876.24
1565931186.533,455.96,458.22
1565931190.1330001,13.67,2.45
1565931196.1330001,889.41,876.25
1565931212.933,455.94,458.21
1565931217.733,13.65,2.5
1565931223.733,889.38,876.41
1565931239.333,455.95,458.22
1565931244.1330001,13.65,2.46
1565931250.1330001,889.35,876.27
1565931266.933,455.89,458.19
1565931270.533,13.6,2.39
1565931276.533,889.27,876.04
1565931293.333,455.9,458.24
1565931298.1330001,13.65,2.33
1565931304.1330001,889.36,876.01
1565931319.733,455.92,458.21
1565931324.533,13.59,2.48
1565931330.533,889.33,876.27
1565931346.1330001,455.99,458.21
1565931350.933,13.68,2.39
1565931356.933,889.34,876.04
1565931373.733,455.88,458.18
1565931378.533,13.64,2.73
1565931384.533,889.4,876.48
1565931400.1330001,455.89,458.21
1565931404.933,13.69,2.5
1565931410.933,889.56,876.35
1565931426.533,455.92,458.24
1565931431.333,13.7,2.51
1565931437.333,889.58,876.46
1565931454.1330001,455.95,458.23
1565931458.933,13.72,2.75
1565931464.933,889.53,876.55
1565931480.533,455.92,458.23
1565931485.333,13.65,2.42
1565931491.333,889.53,876.34
1565931506.933,455.92,458.22
1565931511.733,13.71,447.61
1565931517.733,889.64,1321.61
1565931534.533,455.8,458.14
1565931538.1330001,13.64,2.4
1565931544.1330001,889.44,876.17
1565931560.933,455.9,458.2
1565931565.733,13.64,2.27
1565931571.733,889.51,876.08
1565931587.333,455.91,458.24
1565931592.1330001,13.71,2.35
1565931598.1330001,889.55,876.2
1565931614.933,455.93,458.23
1565931618.533,13.67,2.44
1565931624.533,889.51,876.17
1565931641.333,455.9,458.22
1565931646.1330001,13.61,2.28
1565931652.1330001,889.32,876.03
1565931667.733,455.88,458.22
1565931672.533,13.64,2.46
1565931678.533,889.43,876.27
1565931695.333,455.9,458.24
1565931698.933,13.68,2.31
1565931704.933,889.42,876.09
1565931721.733,455.89,458.21
1565931726.533,13.68,2.52
1565931732.533,889.45,876.24
1565931748.1330001,455.87,458.17
1565931752.933,13.67,2.46
1565931758.933,889.44,876.21
1565931774.533,455.92,458.22
1565931779.333,13.64,2.65
1565931785.333,889.36,876.45
1565931802.1330001,455.95,458.22
1565931806.933,13.63,2.49
1565931812.933,889.41,876.16
1565931828.533,455.89,458.21
1565931833.333,13.7,2.56
1565931839.333,889.47,876.17
1565931854.933,455.89,458.2
1565931859.733,13.73,2.33
1565931865.733,889.5,875.93
1565931882.533,455.86,458.15
1565931886.1330001,13.71,2.48
1565931892.1330001,889.49,876.23
1565931908.933,455.91,458.23
1565931913.733,13.69,2.43
1565931919.733,889.45,876.08
1565931935.333,455.91,458.24
1565931940.1330001,13.7,2.43
1565931946.1330001,889.57,876.25
1565931962.933,455.94,458.21
1565931966.533,13.75,2.39
1565931972.533,889.7,876.08
1565931989.333,455.95,458.23
1565931994.1330001,13.7,2.54
1565932000.1330001,889.44,876.3
1565932015.733,455.91,458.21
1565932020.533,13.63,2.41
1565932026.533,889.41,876.13
1565932043.333,455.93,458.22
1565932046.933,13.67,2.55
1565932052.933,889.59,876.46
1565932069.733,455.91,458.18
1565932074.533,13.69,2.39
1565932080.533,889.47,876.34
1565932096.1330001,455.87,458.17
1565932100.933,13.69,2.67
1565932106.933,889.49,876.54
1565932122.533,455.9,458.23
1565932127.333,13.62,2.41
1565932133.333,889.36,876.41
1565932150.1330001,455.95,458.2
1565932154.933,13.77,2.55
1565932160.933,889.6,876.3
1565932176.533,455.92,458.23
1565932181.333,13.63,2.44
1565932187.333,889.44,876.28
1565932202.933,455.93,458.19
1565932207.733,13.68,2.68
1565932213.733,889.59,876.57
1565932230.533,455.88,458.22
1565932235.333,13.66,2.45
1565932241.333,889.46,876.3
1565932256.933,455.89,458.22
1565932261.733,13.71,2.49
1565932267.733,889.66,876.33
1565932283.333,455.88,458.17
1565932288.1330001,13.68,2.41
1565932294.1330001,889.62,876.22
1565932310.933,455.92,458.19
1565932314.533,13.71,2.37
1565932320.533,889.52,876.2
1565932337.333,455.91,458.21
1565932342.1330001,13.68,2.5
1565932348.1330001,889.63,876.32
1565932363.733,455.93,458.2
1565932368.533,13.69,2.38
1565932374.533,889.69,876.22
1565932391.333,455.91,458.22
1565932394.933,13.68,2.34
1565932400.933,889.71,876.27
1565932417.733,455.87,458.19
1565932422.533,13.7,2.84
1565932428.533,889.67,876.74
1565932444.1330001,455.92,458.19
1565932448.933,13.66,2.61
1565932454.933,889.51,876.57
1565932470.533,455.9,458.2
1565932475.333,13.66,2.31
1565932481.333,889.44,876.21
1565932498.1330001,455.88,458.18
1565932502.933,13.66,2.53
1565932508.933,889.53,876.44
1565932524.533,455.95,458.23
1565932529.333,13.61,2.52
1565932535.333,889.34,876.38
1565932550.933,455.89,458.19
1565932555.733,13.67,2.58
1565932561.733,889.45,876.46
1565932578.533,455.91,458.22
1565932583.333,13.7,2.42
1565932589.333,889.46,876.15
1565932604.933,455.89,458.21
1565932609.733,13.73,2.47
1565932615.733,889.47,876.27
1565932631.333,455.9,458.25
1565932636.1330001,13.65,2.42
1565932642.1330001,889.41,876.28
1565932658.933,455.86,458.16
1565932662.533,13.67,2.52
1565932668.533,889.42,876.33
1565932685.333,455.88,458.19
1565932690.1330001,13.73,2.47
1565932696.1330001,889.57,876.27
1565932711.733,455.9,458.21
1565932716.533,13.73,2.38
1565932722.533,889.5,876.16
1565932739.333,455.99,458.17
1565932742.933,13.71,2.57
1565932748.933,889.53,876.37
1565932765.733,455.99,458.13
1565932770.533,13.71,2.46
1565932776.533,889.55,876.3
1565932792.1330001,455.95,458.23
1565932796.933,13.71,2.48
1565932802.933,889.62,876.34
1565932819.733,455.9,458.23
1565932823.333,13.68,2.43
1565932829.333,889.49,876.2
1565932846.1330001,455.9,458.22
1565932850.933,13.68,2.61
1565932856.933,889.5,876.33
1565932872.533,455.87,458.2
1565932877.333,13.67,2.36
1565932883.333,889.49,876.18
1565932898.933,455.91,458.24
1565932903.733,13.66,2.45
1565932909.733,889.47,876.13
1565932926.533,455.95,458.23
1565932931.333,13.66,2.42
1565932937.333,889.42,876.19
1565932952.933,455.95,458.23
1565932957.733,13.58,2.32
1565932963.733,889.34,876.17
1565932979.333,455.88,458.17
1565932984.1330001,13.7,2.42
1565932990.1330001,889.54,876.16
1565933006.933,455.9,458.24
1565933011.733,13.6,2.43
1565933017.733,889.38,876.27
1565933033.333,455.92,458.24
1565933038.1330001,13.65,2.5
1565933044.1330001,889.28,876.26
1565933059.733,455.91,458.29
1565933064.533,13.76,2.62
1565933070.533,889.6,876.38
1565933087.333,455.92,458.2
